,count,hate_speech,offensive_language,neither,class,tweet
22491,3,0,0,3,2,Watching #Steelers colts getting blinded by the Steelers uniys look like bunch of bumblebees
22494,3,0,0,3,2,"Watching Richie Rich! On Tv..Even he wanted to kick it with the ghetto kids..

Shows yuh how much Money Aint A Thang!..."
22532,3,0,0,3,2,We over here struggling with college and work and ice jj fish making money for being trash lol. What has this world come to.
22537,3,0,0,3,2,We wacko birds are still tweeting #MakeDCListen
22539,3,0,0,3,2,"We're Bringing The Cadaver Dogs, Charlie Brown. #rejectedpeanutsspecials"
22544,3,0,0,3,2,Weed brownies  
22549,3,0,0,3,2,Weird frosted colored lipgloss is weird...
22551,3,0,0,3,2,"Welcome to the family, Mia Meli! #new #puppy #adorable #cute #fluffy #mutt #mybaby #girl "
22556,3,0,0,3,2,Well Jenna's getting a yellow lab so I know where ill be whenever I'm home
22561,3,0,0,3,2,Well good morning early birds.. t minus 47 mins until thee clock out. Then breakfast shower rub one and sleep!
22574,3,0,0,3,2,Went to an open house today  the place was trash. Ewww
22577,3,0,0,3,2,Western Jihadi fanboys use of language: peppering sentences with Arabic words to sound knowledgeable - #Comical 
22592,3,0,0,3,2,What a trash franchise. RT Fergie will sing the National Anthem at the Clippers season opener tomorrow.
22595,3,0,0,3,2,"What an amazing, proud day it was today for and #blockheads! Time for bed! Good knight!"
22600,3,0,0,3,2,What ever happened to the Teen Titans of my day and why must they mock me with this Teen Titans Go?
22604,3,0,0,3,2,What is this the are doing today? Using those wooden things and making it all the way around the bases? Weird.
22622,3,0,0,3,2,What the monkey... 
22654,3,0,0,3,2,When Charlie tries to walk into my room and it can't remember if I locked the door or not 
22669,3,0,0,3,2,When Robinson Cano left the Yankees they were selling his jersey for $25. When Aaron Hernandez went to jail they sold his for $10.
22683,3,0,0,3,2,"When all else fails, blast bare nips"
22741,3,0,0,3,2,When this test is over today I'm making a pan of brownies. I'm going to lay in bed all day  eat them until my heart is content. 
22745,3,0,0,3,2,When will Joe stop telling PBO how to do his job? You couldn't even keep a job in #teabagger Florida. #morningjoe
22782,3,0,0,3,2,Where would me life be without God and I'd probably be living In a trash can haha!
22793,3,0,0,3,2,"Whipped cream , #endlesslove"
22794,3,0,0,3,2,Whipped 
22795,3,0,0,3,2,Whipped out some french in front of some babes at the post office. #winning
22809,3,0,0,3,2,Who needs an alarm when you have the worlds most annoying bird outside your window?!??
22810,3,0,0,3,2,"Who remembers when we were in middle school/high school and would throw paper in the trash from our seat and yell ""KOBE!"" Lmfaoooo"
22823,3,0,0,3,2,Who would've known that Jesus'll come back to the ghetto / on that level and that thorough like a black heroine.
22824,3,0,0,3,2,Who'd have thought my redneck husband would claim the hipster glasses? 
22832,3,0,0,3,2,Whoever made these brownies and cookies belongs in heaven
22833,3,0,0,3,2,Whoever mocks the poor insults his Maker; he who is glad at calamity will not go unpunished. 
22835,3,0,0,3,2,"Whoo? A new attraction in Virginia City, birds of prey. Meet this owl famous for his role in Harry Potter. "
22836,3,0,0,3,2,Whoooooaaa no chill savage Here monkey monkey 
22841,3,0,0,3,2,Why Jon hates birds. 
22842,3,0,0,3,2,Why McDonald's breakfast good but the lunch trash
22856,3,0,0,3,2,Why can't I have colored eyes like my siblings 
22871,3,0,0,3,2,Why do visiting teams WHINE about right field as if it is longer for their batters. #Yankees #YankeeStadium
22886,3,0,0,3,2,Why is all these artist and new ones making so much trash?
22889,3,0,0,3,2,Why is my mother bothering me about the trash? It's my day off leave me alone and stop nagging
22895,3,0,0,3,2,"Why no boycott of racist ""redskins""?
#Redskins
#ChangeTheName
#ChangeTheMascot"
22923,3,0,0,3,2,Wicked Oreo
22925,3,0,0,3,2,Will Hillary dodo-bird Be Dems 2016 Candidate To Take Over Obama's Job As US Prez? DoG  via @worldnetdaily
22926,3,0,0,3,2,Will be interesting to watch how Interlagos grips in this weekend. F1 cars basically the guinea pigs for WEC later this month.
22947,3,0,0,3,2,With the birds i share this lonely view..
22950,3,0,0,3,2,"Without serge, the bird chirps. The sun burns, the grass grows, the world turns. The moon glows, the river flows. But I die without serge."
22968,3,0,0,3,2,"Won't catch me sneak dissing, thats fo the birds."
22970,3,0,0,3,2,Woot! RT #Yankees completed their sixth series sweep of the season and fourth at home.
22973,3,0,0,3,2,Word to my bird! 
22982,3,0,0,3,2,Working Saturday is for the birds #FML
22986,3,0,0,3,2,Would you be interested in some eggplant? RT twerk on me 
22988,3,0,0,3,2,"Would you rather be a monkey or a gorilla?  Neither, they're both hairy! But if I had to choose, a monkey. They... "
22995,3,0,0,3,2,Wow redskins don't want this
22996,3,0,0,3,2,"Wow, Charlie Strong is cleaning house. Might be upwards of 10 released before he is done. @Evan_P_Grant"
22998,3,0,0,3,2,Wow. No yellow yet?  Pagenaud and Marco screwed. Maybe no yellow coming
23046,3,0,0,3,2,"Y'all saw how mad that little chunky boy was? He wouldn't even let his dad touch him, bruh lmao"
23047,3,0,0,3,2,Y'all sleep on Shy Glizzy  Young Jefe
23054,3,0,0,3,2,YES!! RT NO!!! RT Will YOU buy the new Caramel Apple flavor of Oreos?  
23069,3,0,0,3,2,Ya'll take note. There ain't never tornadoes where colored folk live
23087,3,0,0,3,2,Yall know Skip Bayless is about to slit his wrists over Romo! Lol
23094,3,0,0,3,2,Yankee homeruns make me all tingly.
23095,3,0,0,3,2,Yankee pinstripes might be the best unis in the MLB but the gray road ones are the worst CC looks like an elephant trapped in a circus tent
23096,3,0,0,3,2,Yankees getting killed
23097,3,0,0,3,2,Yankees great Joe DiMaggio reportedly used to beat wife Marilyn Monroe. Here she is in 1954 announcing divorce 
23098,3,0,0,3,2,Yankees season over tho. So yeah.
23099,3,0,0,3,2,Yankees should have NEVER gave away Melky. Guy can flat out HIT. #yankees #giants
23100,3,0,0,3,2,Yankees shouldn't rely on the long ball in the playoffs #Yankees #MLB
23101,3,0,0,3,2,Yanks choked too..... Lost 4 strait remember
23102,3,0,0,3,2,Yanks won't make the playoffs but we ain't in the AL basement. That's the Red Sox position:
23107,3,0,0,3,2,Yasss brownies  ice cream  
23116,3,0,0,3,2,Yea buddy RT A lot of NBA trash talk going on
23135,3,0,0,3,2,Yeah okay let's just put a fire cracker in a cow pie and see what happens
23139,3,0,0,3,2,Yeah they do. RT Six complete here at The Stadium. #Yankees lead the Red Sox 3-1. #LetsGoYankees
23147,3,0,0,3,2,Yee boy my yung nicca told me dat waxx
23153,3,0,0,3,2,"Yep, sources confirmed it. That Iggy concert last night was trash"
23166,3,0,0,3,2,"Yesterday, I saw a red hair do, with streaks of orange and yellow in it. Combed up like Woody Wood Pecker. And... "
23194,3,0,0,3,2,Yo if you get like over 25 of flappy bird you need to do some self evaluation because you probably have no life
23209,3,0,0,3,2,You NEED an iPhone to use their stupid watch? Apple is just grabbing people ankles and shaking the money out of rubes pockets.
23237,3,0,0,3,2,"You always buy me colored goldfish when my stash is low, and you are a constant inspiration to me and "
23287,3,0,0,3,2,You could be viewing the future through rose-colored glasses t... More for Libra 
23362,3,0,0,3,2,"You know you are in the ghetto when you see streets named Martin Luther King Jr  LittleJohn. 
#halp"
23367,3,0,0,3,2,You like those? Honestly they tasted like the sole of my shoes RT that's a shame.
23402,3,0,0,3,2,You said you be smoking strong but your wrong you been smoking trash and it aint in my lungs if it aint that pressure
23403,3,0,0,3,2,You said you be smoking strong but your wrong you been smoking trash it's not in my lungs if it ain't that pressure.
23470,3,0,0,3,2,You're like a lucky leprechaun with a charmed day on your hand... More for Gemini 
23474,3,0,0,3,2,You're standing on a slippery slope where it's all too easy to... More for Libra 
23485,3,0,0,3,2,"Your A Good Gravedigger, Charlie Brown #SpookyBroadway @midnight"
23501,3,0,0,3,2,Your grammar is trash.
23516,3,0,0,3,2,Yup RT Egg nog trash rap
23521,6,0,0,6,2,Zack still questions my love for Oreos lol
23535,3,0,0,3,2,"after the steelers lost the superbowl i loaded up the black and yellow gmix on my moms computer, i think the youtube page is still open"
23574,3,0,0,3,2,"and now every time me and my friend talk, no matter the subject, her nips haunt us. it's as if one nip was introducing itself to the other."
23579,3,0,0,3,2,another long night with allergies! need better ned than zertec or however you spell it!
23582,3,0,0,3,2,anybody want any sugar maple saplings? I have about 50 popping up in Heidi's hillbilly beach. me and emm's planted two Friday.
23583,3,0,0,3,2,anybody want to take me to pollo?
23599,3,0,0,3,2,bae won his game  #redskins
23606,3,0,0,3,2,been a long December hasn't it? counting crows (:
23607,3,0,0,3,2,"before and after I started playing flappy bird ...
before: 
after: "
23608,3,0,0,3,2,being up at 5am cuz your cat meowed at a nocturnal bird is the ultimate #toughbreak
23684,3,0,0,3,2,"bound, gagged, shoved in a trash bin with two bullets in the back of the head. ""I suspect natural causes."" said the world's worst detective."
23687,3,0,0,3,2,brass monkey dat funky monkey 
23701,3,0,0,3,2,can my cat not kill birds and make a huge mes of feathers
23702,3,0,0,3,2,can't decide if i should wear my yellow rain boots for the purposes of being all black  yellow errrrything...
23711,3,0,0,3,2,chargers and raiders are both trash#boltupdoe
23712,3,0,0,3,2,cheeky lol RT I want those all black and yellow 95's again... ughh I  those
23713,3,0,0,3,2,chicken spaghetti trash
23719,3,0,0,3,2,"cleaned all the bird nests out of the downspouts and ready for more rain, the baby birds are out now. respect the birds.....and bees (:"
23720,3,0,0,3,2,colored denim makes me puke
23721,3,0,0,3,2,cookies and crackers aren't even on the same level!
23722,3,0,0,3,2,coon RT fills coffee up halfway uses 11 Irish cremes to fill other half
23727,6,0,0,6,2,"cousin: why is there a bird on your screen
me: it's twitter
cousin: i poke you
me: that's facebook"
23732,3,0,0,3,2,"cut up porkchop, canned pinto beans, a small can of carrots, can of corn, celery, a potato. cayenne powder + crushed red pepper"
23743,3,0,0,3,2,dblite works like a charm in OpenWrt Arduino Yun with full test coverage. The gyp version would rarely made in there 
23756,3,0,0,3,2,directions: let bird chill in sink for 30 minutesme: ok 
23763,3,0,0,3,2,dodgerofzion asked: A giant green rooster walks in carrying a tray of brownies. You may have a brownie in... 
23778,3,0,0,3,2,dont make direct eye contact with anything..birds cats nothing lol RT I'm going out west to bu (...) 
23787,3,0,0,3,2,egg nog taste like what bird doodoo look like
23788,3,0,0,3,2,eggnog trash
23789,3,0,0,3,2,"eharmony just informed me that my soulmate is an 02 Sea Doo with a trash bag of Whataburger taquitos bungeed on top. Thx, Dr. Neil Warren."
23793,3,0,0,3,2,escort missions in games are universally trash
23795,3,0,0,3,2,"even nature looks awesome when colored in #663399Becca

"
23821,3,0,0,3,2,feelin all warm and fuzzy inside...
23844,3,0,0,3,2,fuzzy socks are the actual life
23856,3,0,0,3,2,"glenladen got life flight to osu and they are saving him, don't mess with the birds #RESPECT"
23876,3,0,0,3,2,"graham crackers with marshmallows, the little marshmallows and little chocolate bars and we can make s'mores, man."
23878,3,0,0,3,2,"green beans, summer yellow squash, zucchini, cucumber I will set some more out by the road today its free."
23880,3,0,0,3,2,guess I will mess with it later! not sure what else to do! maybe trash it! lol!!! not yet maybe after I when the lottery!
23881,3,0,0,3,2,guess rubes doesn't want to go on a date with me 
23906,3,0,0,3,2,he's making fun of me cause I'm worried about the bird and he saying he's not surprised because I don't like splitting poles lol ugh jerk
23919,3,0,0,3,2,hillbilly bone-bo-bone-bo-bone bone
23942,3,0,0,3,2,how ah yardie reach wyoming?? (live at 
23945,3,0,0,3,2,"how much you wanna bet that a anti-government ""black helicopter"" teabagger was behind the Boston Marathon explosions? #p2 #tcot"
23963,4,0,0,4,2," now works on fancy telephones, so I am told. I have a clam phone that I call Mr. Clam that only ""texts"" and ""phones""."
23973,3,0,0,3,2,i dont think women should wear flesh tone colored pants... lol
23993,3,0,0,3,2,i made sweet  SPICY drunken noodles with handmade and handcut ho fun noodles with marinated chicken/shrimp. my back is hurting.
24004,3,0,0,3,2,i saved a bird yesterday.
24007,3,0,0,3,2,i think i need to watch dawn of the planet of the apes now...
24011,3,0,0,3,2,i wanna go to the ghetto club tonight.
24018,3,0,0,3,2,i was pulling for the #redskins in that one
24019,3,0,0,3,2,i was such a teacher's pet in elementary school. like i brought them cookies and brownies and gave them hugs. im ashamed
24031,3,0,0,3,2,iOS 8 autocorrect is trash RT My phone be capitalizing the dumbest things!
24049,3,0,0,3,2,if u don't buy the box of colored goldfish you r a racist tbh
24069,3,0,0,3,2,im genuinely getting mad at this children's video game about mickey mouse and darkness and big keys
24088,3,0,0,3,2,ion like papoose but he went in lol
24102,3,0,0,3,2,it's a brand new day and the birds they chirpin
24104,3,0,0,3,2,it's awesome when people you've known for years talk trash about you behind your back and then ask you for favors later. truly awesome.
24108,3,0,0,3,2,it's so weird outside. it's like yellow.
24110,3,0,0,3,2,"its either a gun, a sandwich, or both. details looking really fuzzy right now and i don't trust any police department in MO"
24117,3,0,0,3,2,"jig levitating RT Samsung made fun of #Bendgate. Now the Galaxy Note 4 fails, too.  "
24119,3,0,0,3,2,jm sorry to hear this RT I'm going to chipotle for the first time. It better not be trash.
24122,3,0,0,3,2,just found out has an #Australian president! #hoosiers are my team #hoosierstate #indiana #iu #iubb #big10 20-2 tonight!
24128,4,0,0,4,2,"just saw the words ""tinker tailor soldier spy"" and muttered ""no"" aloud @chellyhernandez"
24131,3,0,0,3,2,kit kats trash
24136,3,0,0,3,2,"last thought before bed: in '92 we had a ""mock election"" in 3rd grade and i voted for Perot. maybe i related to his really big ears, idk."
24149,3,0,0,3,2,like. animal crackers are legit the best snack
24152,3,0,0,3,2,lil spook and yung lean and robb all night
24163,3,0,0,3,2,"lmaoooo RT Girls, don't let a guy treat you like a yellow starburst. You are a pink starburst."
24176,3,0,0,3,2,lol @ that tweet zebra.
24184,3,0,0,3,2,lol they replaced the big yellow chicken with Homer
24194,3,0,0,3,2,loves how Day Timers always come with coloured maps and distance charts. It makes me feel far more important then I actually am.
24204,3,0,0,3,2,march is about to get mad! #marchmadness #collegehoops #indiana #iubb #hoosiers
24206,3,0,0,3,2,"mashed potatoes , string beans , yellow rice , and chicken "
24213,3,0,0,3,2,"might walk to Dunkin donuts, i want a Oreo coffee coolatta."
24214,3,0,0,3,2,mimi trash lol
24231,3,0,0,3,2,"my girlfriend, I kid you not, eats bacon without dipping it into the tub of creamy butter I've laid out. I'm like ""what are you, a bird?"""
